ID,Category,English,Nepali,Review,Source
"ui.personal_blind_bets_before_show_917dde0d","flush","Personal blind bets before show","","candidate","client/src/screens/FlushTable.tsx:31"
"ui.player_e53407cf","flush; social; rooms-and-tables; scores-and-ledger","Player","","candidate","client/src/components/FlushBetTable.tsx:13; client/src/components/FriendsPanel.tsx:16; client/src/components/RoomGameControl.tsx:391; client/src/components/RoundResultsTable.tsx:9; client/src/screens/SharedRoomsScreen.tsx:403"
"ui.player_value_b1bcdaac","flush; shared; callbreak; marriage; scores-and-ledger; social; rooms-and-tables","Player {{value1}}","","ui","client/src/components/FlushArena.tsx:49; client/src/components/FlushBetTable.tsx:16; client/src/components/GameDetails.tsx:28; client/src/components/GameDetails.tsx:29; client/src/components/GameDetails.tsx:46; client/src/components/GameHistory.tsx:8; client/src/components/GameMenu.tsx:45; client/src/components/LiveBidPrompt.tsx:16; client/src/components/MarriageAnnouncements.tsx:47; client/src/components/MarriageAnnouncements.tsx:67; client/src/components/MarriagePlayers.tsx:19; client/src/components/MarriageScoring.tsx:71; client/src/components/MarriageScoring.tsx:83; client/src/components/PokeComposer.tsx:22; client/src/components/PokeOverlay.tsx:34; client/src/components/RoomLedger.tsx:29; client/src/components/RoundSummary.tsx:16; client/src/multiplayer/roundFlow.ts:13; client/src/notifications/gameNotification.ts:33; client/src/screens/FlushTable.tsx:133; client/src/screens/LiveGameTable.tsx:103; client/src/screens/MarriageTable.tsx:74; client/src/screens/SharedRoomsScreen.tsx:293"
"ui.players_may_join_or_leave_now_the_creator_must_lock_the_2a7effaa","flush","Players may join or leave now. The creator must lock the table before the next deal.","","ui","client/src/screens/FlushTable.tsx:263"
"ui.points_819f41f0","flush","points","","ui","client/src/components/FlushArena.tsx:42"
"ui.poke_value_8751ec43","flush; shared; marriage; social","Poke {{value1}}","","ui","client/src/components/FlushArena.tsx:52; client/src/components/GameMenu.tsx:45; client/src/components/MarriagePlayers.tsx:63; client/src/components/PokeComposer.tsx:34; client/src/components/TableSocial.tsx:191; client/src/components/TableSocial.tsx:195"
"ui.private_side_show_c1e1dad2","flush","Private side-show","","ui","client/src/screens/FlushTable.tsx:229"
"ui.propose_flush_rules_2162b509","flush","Propose Flush rules","","candidate","client/src/screens/FlushTable.tsx:237"
"ui.propose_these_changes_for_approval_before_starting_cbb4d6b0","flush","Propose these changes for approval before starting.","","candidate","client/src/screens/FlushTable.tsx:163"
"ui.reconnecting_updating_game_cf796061","flush","Reconnecting… Updating game","","candidate","client/src/screens/FlushTable.tsx:200"
"ui.reload_saved_rules_565e2cf4","flush","Reload saved rules","","candidate","client/src/screens/FlushTable.tsx:237"
"ui.request_side_show_5d26af75","flush","Request side-show","","candidate","client/src/screens/FlushTable.tsx:211"
"ui.results_appear_after_the_first_round_22d47055","flush","Results appear after the first round.","","ui","client/src/components/FlushBetTable.tsx:11"
"ui.reveal_cards_ceaa8577","flush; marriage","Reveal cards","","candidate","client/src/screens/FlushTable.tsx:214; client/src/screens/FlushTable.tsx:253; client/src/screens/MarriageTable.tsx:158"
"ui.reveal_or_fold_3ffb09de","flush","Reveal or fold","","candidate","client/src/screens/FlushTable.tsx:173"
"ui.round_value_f160fcb0","flush","Round {{value1}}","","ui","client/src/components/FlushArena.tsx:43; client/src/components/FlushBetTable.tsx:13"
"ui.round_complete_8105a946","flush","Round complete","","candidate","client/src/screens/FlushTable.tsx:171"
"ui.round_result_95b8142b","flush","Round result","","candidate","client/src/screens/FlushTable.tsx:243"
"ui.rules_before_starting_b132788d","flush","Rules before starting","","candidate","client/src/screens/FlushTable.tsx:149"
"ui.rules_locked_for_this_game_d1bc6928","flush","Rules locked for this game","","candidate","client/src/screens/FlushTable.tsx:149"
"ui.save_or_reload_rule_changes_first_b542e52f","flush","Save or reload rule changes first.","","candidate","client/src/screens/FlushTable.tsx:105"
"ui.saved_rules_changed_reload_before_editing_or_starting_b05d8f51","flush","Saved rules changed. Reload before editing or starting.","","ui","client/src/screens/FlushTable.tsx:152"
"ui.seated_20a12d43","flush","Seated","","candidate","client/src/components/FlushArena.tsx:61"
"ui.see_cards_9c146e83","flush","See cards","","candidate","client/src/screens/FlushTable.tsx:209"
"ui.seen_56564dcb","flush","Seen","","candidate","client/src/screens/FlushTable.tsx:115"
"ui.seen_bet_multiplier_7adf9f0e","flush","Seen bet multiplier","","candidate","client/src/screens/FlushTable.tsx:30"
"ui.show_d97d1ee3","flush","Show","","candidate","client/src/screens/FlushTable.tsx:175"
"ui.show_value_points_9aabd27c","flush","Show · {{value1}} points","","candidate","client/src/screens/FlushTable.tsx:210"
"ui.show_cost_multiplier_0_is_free_d75bc51f","flush","Show cost multiplier (0 is free)","","candidate","client/src/screens/FlushTable.tsx:33"
"ui.show_only_with_two_players_b9fea498","flush","Show only with two players","","candidate","client/src/screens/FlushTable.tsx:32"
"ui.show_requester_loses_bf2e4902","flush","Show requester loses","","candidate","client/src/screens/FlushTable.tsx:38"
"ui.show_value_fc2b9bb8","flush","Show: {{value1}}","","candidate","client/src/screens/FlushTable.tsx:168"
"ui.side_show_value_ab301895","flush","Side-show: {{value1}}","","candidate","client/src/screens/FlushTable.tsx:169"
"ui.skip_cut_4ed4e2de","flush; callbreak","Skip cut","","ui","client/src/screens/FlushTable.tsx:146; client/src/screens/LiveGameTable.tsx:149"
"ui.split_pot_9f16e08f","flush","Split pot","","candidate","client/src/screens/FlushTable.tsx:38"
"ui.tap_to_hide_cards_9155a91d","flush","Tap to hide cards","","candidate","client/src/components/FlushCards.tsx:25"
"ui.tap_to_see_cards_d0451cf5","flush","Tap to see cards","","ui","client/src/components/FlushCards.tsx:21; client/src/components/FlushCards.tsx:25"
"ui.total_b25928c6","flush; callbreak","Total","","candidate","client/src/components/FlushBetTable.tsx:13; client/src/components/RoundSummary.tsx:21"
"ui.total_pot_4639c609","flush","TOTAL POT","","ui","client/src/components/FlushArena.tsx:42"
"ui.turn_0db12dbf","flush","TURN","","ui","client/src/components/FlushArena.tsx:58"
"ui.view_final_show_bf582813","flush","View final show","","candidate","client/src/screens/FlushTable.tsx:203"
"ui.view_round_result_f444cd44","flush","View round result","","candidate","client/src/screens/FlushTable.tsx:203"
"ui.waiting_for_eligible_players_473d6776","flush","Waiting for eligible players.","","candidate","client/src/screens/FlushTable.tsx:105"
"ui.waiting_for_rule_approval_54e212db","flush","Waiting for rule approval.","","candidate","client/src/screens/FlushTable.tsx:105"
"ui.waiting_for_the_creator_to_lock_the_table_c77c2e1d","flush","Waiting for the creator to lock the table.","","ui","client/src/screens/FlushTable.tsx:189"
"ui.waiting_for_the_host_20f90026","flush","Waiting for the host","","ui","client/src/screens/FlushTable.tsx:103"
"ui.why_are_some_actions_unavailable_4641a10b","flush","Why are some actions unavailable?","","candidate","client/src/screens/FlushTable.tsx:220"
"ui.you_e5bc4c84","flush","YOU ·","","candidate","client/src/components/FlushArena.tsx:61"
"ui.you_lost_5279ac59","flush","You lost","","candidate","client/src/screens/FlushTable.tsx:275"
"ui.you_stay_c1df7f8f","flush","You stay","","candidate","client/src/screens/FlushTable.tsx:275"
"ui.your_card_3d722360","flush","Your card","","candidate","client/src/components/FlushCards.tsx:7"
"ui._offline_88d9f333","marriage","· Offline","","candidate","client/src/components/MarriagePlayers.tsx:58"
"ui.value_value_cards_1ac6968f","marriage","{{value1}} · {{value2}} cards","","ui","client/src/components/MarriagePlayers.tsx:79"
"ui.value_cannot_form_a_new_pair_the_other_two_copies_are_a_65fc2b1d","marriage","{{value1}} cannot form a new pair: the other two copies are already locked.","","candidate","client/src/components/MarriageFinishTool.tsx:53"
"ui.value_cardsvalue_d00acee5","marriage","{{value1}} cards{{value2}}","","ui","client/src/components/MarriagePlayers.tsx:58"
"ui.value_more_value_needed_f21e8b11","marriage","{{value1}} more {{value2}} needed","","candidate","client/src/components/MaalProgress.tsx:35"
"ui.value_needs_fewer_additional_cards_from_this_hand_08f50c50","marriage","{{value1}} needs fewer additional cards from this hand.","","candidate","client/src/components/MaalProgress.tsx:21"
"ui.value_progress_bb19158a","marriage","{{value1}} progress","","ui","client/src/components/MaalProgress.tsx:36"
"ui.value_showed_initial_tunnelas_d65c9d4b","marriage","{{value1}} showed initial Tunnelas","","candidate","client/src/components/MarriageAnnouncements.tsx:50"
"ui.value_unlocked_maal_f249b206","marriage","{{value1}} unlocked Maal","","candidate","client/src/components/MarriageAnnouncements.tsx:50"
"ui.value_won_the_round_7c9f2e78","marriage","{{value1}} won the round!","","candidate","client/src/components/MarriageAnnouncements.tsx:50"
"ui.value_value_value_a7a94105","marriage","{{value1}}. {{value2}} · {{value3}}","","ui","client/src/components/MaalProgress.tsx:43"
"ui.value_s_shown_cards_14b7062a","marriage","{{value1}}’s shown cards","","ui","client/src/components/MarriagePlayers.tsx:45"
"ui.value_s_turn_a589d93a","marriage","{{value1}}’s turn","","ui","client/src/screens/MarriageTable.tsx:111"
"ui.valuevalue_value_df676fda","marriage","{{value1}}{{value2}} · {{value3}}","","candidate","client/src/multiplayer/marriage.ts:28"
"ui.value_value_groups_ready_value_ffca8437","marriage","{{value1}}/{{value2}} groups ready · {{value3}}","","ui","client/src/components/MaalProgress.tsx:35"
"ui.value_value_held_dd99a071","marriage","{{value1}}/{{value2}} held","","candidate","client/src/components/MaalProgress.tsx:43"
"ui.value_value_remaining_cards_grouped_a1faf82b","marriage","{{value1}}/{{value2}} remaining cards grouped","","candidate","client/src/components/MarriageFinishTool.tsx:24"
"ui._maal_unlocked_value_b1f8e2da","marriage","✓ Maal unlocked · {{value1}}","","ui","client/src/components/MarriagePlayers.tsx:48"
"ui._selected_b0ecd4c3","marriage","✓ Selected","","candidate","client/src/components/MarriageTunnelaPanel.tsx:36"
"ui._maal_unlocked_bb7b26d9","marriage","✦ Maal unlocked","","candidate","client/src/components/MarriageAnnouncements.tsx:64"
"ui._round_won_e27094c1","marriage","🏆 Round won!","","candidate","client/src/components/MarriageAnnouncements.tsx:64"
"ui.3_sequences_tunnelas_008fe5a8","marriage","3 sequences / Tunnelas","","candidate","client/src/components/MarriagePlayers.tsx:16"
"ui.3_sequences_tunnelas_value_297b10ff","marriage","3 sequences / Tunnelas ({{value1}})","","candidate","client/src/components/MaalReady.tsx:45"
"ui.7_dublees_68a870c6","marriage","7 Dublees","","candidate","client/src/components/MarriagePlayers.tsx:16"
"ui.7_dublees_value_8cd317cc","marriage","7 Dublees ({{value1}})","","candidate","client/src/components/MaalReady.tsx:46"
"ui.a_qualifying_declaration_is_ready_3257d2ec","marriage","A qualifying declaration is ready","","candidate","client/src/components/MaalProgress.tsx:27"
"ui.a_wildcard_d9198b78","marriage","a wildcard","","candidate","client/src/components/MarriageFinishTool.tsx:66"
"ui.after_showing_seven_dublees_finish_with_an_eighth_natur_ef982cd2","marriage","After showing seven Dublees, finish with an eighth natural pair using uncommitted cards. A permitted winning discard must be followed by Finish.","","candidate","client/src/components/MarriagePlayers.tsx:112"
"ui.already_shown_d5bf2d0e","marriage","Already shown","","ui","client/src/components/MarriageMaalPanel.tsx:64"
"ui.back_to_table_970d89aa","marriage","Back to table","","candidate","client/src/components/MarriageAnnouncements.tsx:78"
"ui.back_to_your_cards_3ba64016","marriage","Back to your cards","","candidate","client/src/components/MarriageMaalPanel.tsx:52; client/src/components/MarriageTunnelaPanel.tsx:29; client/src/components/MarriageWinPanel.tsx:47"
"ui.both_routes_need_the_same_number_of_additional_cards_7ddae201","marriage","Both routes need the same number of additional cards.","","candidate","client/src/components/MaalProgress.tsx:20"
"ui.both_routes_qualify_your_choice_ca3ebd4e","marriage","Both routes qualify — your choice","","candidate","client/src/components/MaalProgress.tsx:27"
"ui.card_moving_to_discard_8cbf9d20","marriage","Card moving to discard","","ui","client/src/components/MarriageCardArea.tsx:23"
"ui.card_moving_to_player_78b1a28a","marriage","Card moving to player","","ui","client/src/components/MarriageCardArea.tsx:23"
"ui.cards_outside_these_groups_7312f0eb","marriage","Cards outside these groups","","candidate","client/src/components/MarriageFinishTool.tsx:63"
"ui.cards_to_show_value_3fc49256","marriage","Cards to show · {{value1}}","","ui","client/src/components/MarriageMaalPanel.tsx:65"
"ui.cards_waiting_for_a_partner_9daddf54","marriage","Cards waiting for a partner","","ui","client/src/components/MarriageFinishTool.tsx:50"
"ui.checking_maal_a1167f90","marriage","Checking Maal…","","candidate","client/src/components/MarriageMaalPanel.tsx:38; client/src/components/MarriageMaalPanel.tsx:59"
"ui.checking_marriage_ead49773","marriage","Checking Marriage…","","candidate","client/src/components/MarriageWinPanel.tsx:34; client/src/components/MarriageWinPanel.tsx:50"
"ui.choose_cards_to_show_0238d79e","marriage","Choose cards to show","","candidate","client/src/components/MaalReady.tsx:35"
"ui.choose_tunnelas_to_show_8a1cc7e0","marriage","Choose Tunnelas to show","","ui","client/src/components/MarriageTunnelaPanel.tsx:30"
"ui.choose_your_route_to_maal_94d195f5","marriage","Choose your route to Maal","","ui","client/src/components/MaalReady.tsx:40"
"ui.close_5408ab60","marriage","Close ×","","ui","client/src/components/MarriagePlayers.tsx:56"
"ui.close_details_433da6d1","marriage","Close details","","ui","client/src/components/MarriagePlayers.tsx:75"
"ui.close_finish_tool_3336395c","marriage","Close finish tool","","candidate","client/src/components/MarriageFinishTool.tsx:43"
"ui.close_player_details_064447d2","marriage","Close player details","","ui","client/src/components/MarriagePlayers.tsx:56"
"ui.close_shown_cards_15b13397","marriage","Close shown cards","","ui","client/src/components/MarriagePlayers.tsx:46"
"ui.close_table_announcement_d6eb436b","marriage","Close table announcement","","ui","client/src/components/MarriageAnnouncements.tsx:60"
"ui.combination_value_of_value_1df00460","marriage","Combination {{value1}} of {{value2}}","","ui","client/src/components/MaalReady.tsx:48"
"ui.completed_a_winning_hand_e974bc39","marriage","completed a winning hand.","","candidate","client/src/components/MarriageAnnouncements.tsx:65"
"ui.completed_the_8th_dublee_496a1620","marriage","completed the 8th Dublee.","","candidate","client/src/components/MarriageAnnouncements.tsx:65"
"ui.completes_a_winning_hand_a1a799ad","marriage","completes a winning hand","","candidate","client/src/components/MarriageFinishTool.tsx:69"
"ui.config_8851142d","marriage","Config","","ui","client/src/components/MarriagePlayers.tsx:96; client/src/components/MarriagePlayers.tsx:98"
"ui.confirm_show_c4a80557","marriage","Confirm & show","","candidate","client/src/components/MarriageMaalPanel.tsx:76"
"ui.confirm_fold_da045087","marriage","Confirm fold","","candidate","client/src/screens/MarriageTable.tsx:181"
"ui.confirm_your_discard_below_c2d64ae9","marriage","Confirm your discard below","","candidate","client/src/screens/MarriageTable.tsx:202"
"ui.continue_to_table_2c8e27fd","marriage","Continue to table","","candidate","client/src/components/MarriageAnnouncements.tsx:78"
